k,1,5,10,20
1.000000000000000000e+00, -1.000000000000000000e+02, -1.000000000000000000e+02, -1.000000000000000000e+02, -1.000000000000000000e+02
5.000000000000000000e+00, 5.009456157684326172e+00, 4.885608673095703125e+00, 2.365577459335327148e+00, 8.225129246711730957e-01
1.000000000000000000e+01, 7.042870521545410156e+00, 2.462039232254028320e+00, 1.804639697074890137e+00, 1.729883104562759399e-01
2.500000000000000000e+01, 1.322150826454162598e+00, 2.110834717750549316e-01, 7.184539735317230225e-02, 3.145406395196914673e-02
5.000000000000000000e+01, 1.317799091339111328e+00, 5.562424287199974060e-02, 2.130876481533050537e-02, 1.116405054926872253e-02
1.000000000000000000e+02, 3.149439990520477295e-01, 2.370699681341648102e-02, 1.033989340066909790e-02, 4.455630667507648468e-03
