k,1,5,10,20
1.000000000000000000e+00, -1.000000000000000000e+02, -1.000000000000000000e+02, -1.000000000000000000e+02, -1.000000000000000000e+02
5.000000000000000000e+00, -1.000000000000000000e+02, -1.000000000000000000e+02, -1.000000000000000000e+02, -1.000000000000000000e+02
1.000000000000000000e+01, 2.660655975341796875e+00, 6.813412904739379883e-01, 6.186337471008300781e-01, 1.133660376071929932e-01
2.500000000000000000e+01, 1.190224051475524902e+00, 3.220486044883728027e-01, 5.723040923476219177e-02, 2.231596782803535461e-02
5.000000000000000000e+01, 6.541990041732788086e-01, 4.808847978711128235e-02, 2.273338660597801208e-02, 1.034911908209323883e-02
1.000000000000000000e+02, 2.807510197162628174e-01, 2.280966192483901978e-02, 1.040400564670562744e-02, 5.028151441365480423e-03
